,Word,Frequency,Rank,Constant A
48412,Ethan;,1,48412,0.04184797735928648
48413,"sense,""",1,48413,0.041848841772600516
48414,begged?,1,48414,0.041849706185914555
48415,"""believe",1,48415,0.0418505705992286
48416,thread.,1,48416,0.04185143501254264
48417,loitered,1,48417,0.04185229942585668
48418,Migdol,1,48418,0.04185316383917072
48419,"Exeter;""",1,48419,0.04185402825248476
48420,betrayers,1,48420,0.041854892665798796
48421,hour.--,1,48421,0.041855757079112835
48422,"Othniel,",1,48422,0.041856621492426874
48423,"""like",1,48423,0.04185748590574091
48424,three?,1,48424,0.04185835031905495
48425,Leviticus,1,48425,0.04185921473236899
48426,returned!--and,1,48426,0.041860079145683037
48427,"Miphkad,",1,48427,0.041860943558997075
48428,imagined?,1,48428,0.041861807972311114
48429,much--but,1,48429,0.04186267238562515
48430,"carriage,""",1,48430,0.04186353679893919
48431,stead.),1,48431,0.04186440121225323
48432,Otways.--Not,1,48432,0.04186526562556727
48433,purged;,1,48433,0.04186613003888131
48434,anxiety.,1,48434,0.04186699445219535
48435,serpents.,1,48435,0.04186785886550939
48436,uncheerful.,1,48436,0.04186872327882343
48437,friend--any,1,48437,0.04186958769213747
48438,"commissions,",1,48438,0.04187045210545151
48439,rags,1,48439,0.04187131651876555
48440,cooled,1,48440,0.04187218093207959
48441,friend--for,1,48441,0.04187304534539363
48442,substitute,1,48442,0.04187390975870767
48443,shock.,1,48443,0.041874774172021706
48444,testifies,1,48444,0.041875638585335745
48445,Moab?,1,48445,0.041876502998649784
48446,secondarily,1,48446,0.04187736741196382
48447,Putiel,1,48447,0.04187823182527787
48448,twelve-month,1,48448,0.04187909623859191
48449,overseer:,1,48449,0.04187996065190595
48450,connection--you,1,48450,0.041880825065219986
48451,nethermost,1,48451,0.041881689478534025
48452,"overflowing,",1,48452,0.041882553891848064
48453,"different.""",1,48453,0.0418834183051621
48454,vacation,1,48454,0.04188428271847614
48455,Joram:,1,48455,0.04188514713179018
48456,"advice,""",1,48456,0.04188601154510422
48457,"line.""",1,48457,0.041886875958418265
48458,Jobab.,1,48458,0.041887740371732304
48459,"Zatthu,",1,48459,0.04188860478504634
48460,"about!""",1,48460,0.04188946919836038
48461,"Delaford.--Delaford,--that",1,48461,0.04189033361167442
48462,"commend,",1,48462,0.04189119802498846
48463,dooming,1,48463,0.0418920624383025
48464,me!--How,1,48464,0.04189292685161654
48465,servitor,1,48465,0.04189379126493058
48466,degrees.,1,48466,0.041894655678244616
48467,least--,1,48467,0.041895520091558655
48468,"overthrew,",1,48468,0.0418963845048727
48469,Elinor--for,1,48469,0.04189724891818674
48470,Saturday.,1,48470,0.04189811333150078
48471,pitieth;,1,48471,0.04189897774481482
48472,"exceed,",1,48472,0.04189984215812886
48473,"Disappointed,",1,48473,0.041900706571442896
48474,_us_,1,48474,0.041901570984756935
48475,infolding,1,48475,0.041902435398070974
48476,"Sychem,",1,48476,0.04190329981138501
48477,Ascribe,1,48477,0.04190416422469905
48478,blasphemies;,1,48478,0.04190502863801309
48479,"felt.""",1,48479,0.04190589305132714
48480,Edward--she,1,48480,0.041906757464641176
48481,"pray?""--",1,48481,0.041907621877955215
48482,follow:,1,48482,0.041908486291269254
48483,"yield,--when",1,48483,0.04190935070458329
48484,fatherless;,1,48484,0.04191021511789733
48485,"sunshine.""",1,48485,0.04191107953121137
48486,"Nightingale,",1,48486,0.04191194394452541
48487,"Melchishua,",1,48487,0.04191280835783945
48488,untouched,1,48488,0.04191367277115349
48489,Adona,1,48489,0.04191453718446753
48490,siege.,1,48490,0.04191540159778157
48491,detested,1,48491,0.04191626601109561
48492,nonsense?,1,48492,0.04191713042440965
48493,uneasiness;,1,48493,0.04191799483772369
48494,"Irshemesh,",1,48494,0.04191885925103773
48495,loved;,1,48495,0.04191972366435177
48496,occupied!,1,48496,0.041920588077665806
48497,"Machbenah,",1,48497,0.041921452490979845
48498,"Chinnereth,",1,48498,0.041922316904293884
48499,Confidence,1,48499,0.04192318131760792
48500,babbling?,1,48500,0.04192404573092197
48501,"circumstances""--",1,48501,0.04192491014423601
48502,"irritable,",1,48502,0.04192577455755005
48503,enquire;,1,48503,0.041926638970864086
48504,felt.--,1,48504,0.041927503384178125
48505,Zabdiel:,1,48505,0.041928367797492164
48506,Accuse,1,48506,0.0419292322108062
48507,grandpapa,1,48507,0.04193009662412024
48508,abstraction;,1,48508,0.04193096103743428
48509,"Eleasah,",1,48509,0.04193182545074832
48510,beware:,1,48510,0.041932689864062365
48511,"Areli,",1,48511,0.041933554277376404
48512,"token,",1,48512,0.04193441869069044
48513,ill-judging,1,48513,0.04193528310400448
48514,appear!--I,1,48514,0.04193614751731852
48515,manger;,1,48515,0.04193701193063256
48516,separated;,1,48516,0.0419378763439466
48517,Spring,1,48517,0.04193874075726064
48518,Light,1,48518,0.04193960517057468
48519,"Spicers,",1,48519,0.041940469583888716
48520,cold-hearted,1,48520,0.041941333997202755
48521,concubine;,1,48521,0.0419421984105168
48522,Barzillai;,1,48522,0.04194306282383084
48523,Bahurim.,1,48523,0.04194392723714488
48524,Yesterday,1,48524,0.04194479165045892
48525,"thresh,",1,48525,0.04194565606377296
48526,"Toah,",1,48526,0.041946520477086996
48527,doves:,1,48527,0.041947384890401035
48528,interpretations,1,48528,0.041948249303715074
48529,erected,1,48529,0.04194911371702911
48530,violated,1,48530,0.04194997813034315
48531,testifieth;,1,48531,0.0419508425436572
48532,"pavement,""",1,48532,0.04195170695697124
48533,"Idalah,",1,48533,0.041952571370285276
48534,Bateses--I,1,48534,0.041953435783599315
48535,recommendation;,1,48535,0.041954300196913354
48536,"dearer.""",1,48536,0.04195516461022739
48537,Ziph;,1,48537,0.04195602902354143
48538,Archibald,1,48538,0.04195689343685547
48539,"again--""",1,48539,0.04195775785016951
48540,"walking.""",1,48540,0.04195862226348355
48541,basins,1,48541,0.04195948667679759
48542,"look?""",1,48542,0.04196035109011163
48543,figure!,1,48543,0.04196121550342567
48544,"plausible,",1,48544,0.04196207991673971
48545,"again:""--",1,48545,0.04196294433005375
48546,Hermon;,1,48546,0.04196380874336779
48547,comment.,1,48547,0.04196467315668183
48548,sympathized,1,48548,0.04196553756999587
48549,Mizzah.,1,48549,0.041966401983309906
48550,freedom.--,1,48550,0.041967266396623945
48551,Bozrah?,1,48551,0.041968130809937984
48552,civil.,1,48552,0.04196899522325203
48553,"thaw,",1,48553,0.04196985963656607
48554,"supper.""",1,48554,0.04197072404988011
48555,wanting--his,1,48555,0.04197158846319415
48556,turnings,1,48556,0.041972452876508186
48557,Trodden,1,48557,0.041973317289822225
48558,sincere:,1,48558,0.041974181703136264
48559,expeditious!--I,1,48559,0.0419750461164503
48560,"""after",1,48560,0.04197591052976434
48561,AH,1,48561,0.04197677494307838
48562,"Alexandrians,",1,48562,0.04197763935639242
48563,"carried,",1,48563,0.041978503769706466
48564,consents,1,48564,0.041979368183020505
48565,divination:,1,48565,0.041980232596334544
48566,delighted!,1,48566,0.04198109700964858
48567,receiver?,1,48567,0.04198196142296262
48568,Gibson,1,48568,0.04198282583627666
48569,Shuhamites.,1,48569,0.0419836902495907
48570,trespassed;,1,48570,0.04198455466290474
48571,"hope;""",1,48571,0.04198541907621878
48572,left--it,1,48572,0.041986283489532816
48573,Cyrus.,1,48573,0.04198714790284686
48574,doing;,1,48574,0.0419880123161609
48575,shock;,1,48575,0.04198887672947494
48576,"withs,",1,48576,0.04198974114278898
48577,journey!,1,48577,0.04199060555610302
48578,thirst?,1,48578,0.04199146996941706
48579,strifes.,1,48579,0.041992334382731096
48580,offended;--and,1,48580,0.041993198796045135
48581,"summons,",1,48581,0.041994063209359174
48582,banqueting,1,48582,0.04199492762267321
48583,Shelomith.,1,48583,0.04199579203598725
48584,shot:,1,48584,0.0419966564493013
48585,parlour.,1,48585,0.04199752086261534
48586,scoff,1,48586,0.041998385275929376
48587,earlier!,1,48587,0.041999249689243415
48588,it?--He,1,48588,0.042000114102557454
48589,"depression,",1,48589,0.04200097851587149
48590,impracticable.--,1,48590,0.04200184292918553
48591,instructed.,1,48591,0.04200270734249957
48592,harlots',1,48592,0.04200357175581361
48593,"NAME,",1,48593,0.04200443616912765
48594,"Shachia,",1,48594,0.042005300582441694
48595,well-regulated,1,48595,0.04200616499575573
48596,privately.,1,48596,0.04200702940906977
48597,passage:,1,48597,0.04200789382238381
48598,"Aznothtabor,",1,48598,0.04200875823569785
48599,banded,1,48599,0.04200962264901189
48600,eluded,1,48600,0.04201048706232593
48601,misfortune.,1,48601,0.04201135147563997
48602,Sheba:,1,48602,0.042012215888954006
48603,Judas?,1,48603,0.042013080302268045
48604,THEL'S,1,48604,0.042013944715582084
48605,Malchijah,1,48605,0.04201480912889613
48606,Tirhanah.,1,48606,0.04201567354221017
48607,"disappointment?""",1,48607,0.04201653795552421
48608,Shechemites:,1,48608,0.04201740236883825
48609,money?,1,48609,0.042018266782152286
48610,"eclat,",1,48610,0.042019131195466325
48611,Shamer;,1,48611,0.042019995608780364
48612,quarter;--of,1,48612,0.0420208600220944
48613,"orchards,",1,48613,0.04202172443540844
48614,greensward,1,48614,0.04202258884872248
48615,God!--Mr.,1,48615,0.04202345326203652
48616,of;--,1,48616,0.042024317675350566
48617,caution--a,1,48617,0.042025182088664605
48618,Tebaliah,1,48618,0.042026046501978644
48619,model.,1,48619,0.04202691091529268
48620,slippeth;,1,48620,0.04202777532860672
48621,"Fly,",1,48621,0.04202863974192076
48622,"Phut,",1,48622,0.0420295041552348
48623,language--,1,48623,0.04203036856854884
48624,saint.,1,48624,0.04203123298186288
48625,Live.,1,48625,0.042032097395176916
48626,lad's,1,48626,0.04203296180849096
48627,pearl:,1,48627,0.042033826221805
48628,"merit.""",1,48628,0.04203469063511904
48629,presumptuously.,1,48629,0.04203555504843308
48630,Zophai,1,48630,0.04203641946174712
48631,well--blaming,1,48631,0.04203728387506116
48632,coney:,1,48632,0.042038148288375196
48633,farming:--,1,48633,0.042039012701689235
48634,Josaphat;,1,48634,0.042039877115003274
48635,even?,1,48635,0.04204074152831731
48636,vengeance.,1,48636,0.04204160594163135
48637,"lintel,",1,48637,0.0420424703549454
48638,closets,1,48638,0.04204333476825944
48639,constructed,1,48639,0.042044199181573476
48640,upwards,1,48640,0.042045063594887515
48641,mean.--But,1,48641,0.042045928008201554
48642,"cotton,",1,48642,0.04204679242151559
48643,indolent.,1,48643,0.04204765683482963
48644,well-written,1,48644,0.04204852124814367
48645,egg?,1,48645,0.04204938566145771
48646,TERZAH,1,48646,0.04205025007477175
48647,"same?""",1,48647,0.042051114488085795
48648,"roads,",1,48648,0.042051978901399834
48649,true--,1,48649,0.04205284331471387
48650,"Mattathah,",1,48650,0.04205370772802791
48651,times--,1,48651,0.04205457214134195
48652,"Jehosheba,",1,48652,0.04205543655465599
48653,assembling,1,48653,0.04205630096797003
48654,Joah:,1,48654,0.04205716538128407
48655,Murmur,1,48655,0.042058029794598106
48656,eligible.,1,48656,0.042058894207912145
48657,lined,1,48657,0.042059758621226184
48658,widows:,1,48658,0.04206062303454023
48659,"declare--""",1,48659,0.04206148744785427
48660,"""Imprudent,",1,48660,0.04206235186116831
48661,tries,1,48661,0.04206321627448235
48662,ballroom's,1,48662,0.042064080687796386
48663,JOY,1,48663,0.042064945101110425
48664,"asleep.""",1,48664,0.042065809514424464
48665,baldness;,1,48665,0.0420666739277385
48666,Damascenes,1,48666,0.04206753834105254
48667,room;--he,1,48667,0.04206840275436658
48668,detached,1,48668,0.04206926716768063
48669,anvil?,1,48669,0.042070131580994666
48670,"JESUS,",1,48670,0.042070995994308705
48671,muslins,1,48671,0.042071860407622744
48672,eagles.,1,48672,0.04207272482093678
48673,pressed.,1,48673,0.04207358923425082
48674,"living!--ay,",1,48674,0.04207445364756486
48675,"reached,",1,48675,0.0420753180608789
48676,sake--and,1,48676,0.04207618247419294
48677,Elton!--,1,48677,0.04207704688750698
48678,Grecia.,1,48678,0.042077911300821016
48679,laugh!,1,48679,0.04207877571413506
48680,Robert;,1,48680,0.0420796401274491
48681,demonstration,1,48681,0.04208050454076314
48682,malice:,1,48682,0.04208136895407718
48683,"Palmer--""then",1,48683,0.04208223336739122
48684,bruises,1,48684,0.04208309778070526
48685,renown:,1,48685,0.042083962194019296
48686,Pur.,1,48686,0.042084826607333335
48687,fortune--though,1,48687,0.042085691020647374
48688,"plains,",1,48688,0.04208655543396141
48689,mothers',1,48689,0.04208741984727546
48690,"profits,",1,48690,0.0420882842605895
48691,distaff.,1,48691,0.04208914867390354
48692,judge?,1,48692,0.042090013087217576
48693,"joyfulness,",1,48693,0.042090877500531615
48694,pierceth,1,48694,0.042091741913845654
48695,Josaphat,1,48695,0.04209260632715969
48696,Aiah:,1,48696,0.04209347074047373
48697,wholesome.,1,48697,0.04209433515378777
48698,cistern:,1,48698,0.04209519956710181
48699,mule:,1,48699,0.04209606398041585
48700,Frosts,1,48700,0.042096928393729895
48701,"prose.""",1,48701,0.042097792807043934
48702,"agreeableness.""",1,48702,0.04209865722035797
48703,MOTHER,1,48703,0.04209952163367201
48704,eye--of,1,48704,0.04210038604698605
48705,"shall?""",1,48705,0.04210125046030009
48706,grandmother's;,1,48706,0.04210211487361413
48707,lamb's,1,48707,0.04210297928692817
48708,"ovens,",1,48708,0.042103843700242206
48709,case--I,1,48709,0.042104708113556245
48710,Naboth.,1,48710,0.04210557252687029
48711,"hearty,",1,48711,0.04210643694018433
48712,Prophesy:,1,48712,0.04210730135349837
48713,sick-room,1,48713,0.04210816576681241
48714,indeed.',1,48714,0.04210903018012645
48715,surmise,1,48715,0.042109894593440486
48716,readiness;,1,48716,0.042110759006754525
48717,Spring;,1,48717,0.042111623420068564
48718,Baalim?,1,48718,0.0421124878333826
48719,apart:,1,48719,0.04211335224669664
48720,"propriety.""",1,48720,0.04211421666001068
48721,indiscreetly;,1,48721,0.04211508107332473
48722,impoverish,1,48722,0.042115945486638766
48723,Shocho,1,48723,0.042116809899952805
48724,darkish,1,48724,0.042117674313266844
48725,"elements,",1,48725,0.04211853872658088
48726,"eyes""--",1,48726,0.04211940313989492
48727,scarest,1,48727,0.04212026755320896
48728,lambs?,1,48728,0.042121131966523
48729,"acceptation,",1,48729,0.04212199637983704
48730,troop;,1,48730,0.04212286079315108
48731,"piano-forte,",1,48731,0.042123725206465124
48732,"grows,",1,48732,0.04212458961977916
48733,conversable,1,48733,0.0421254540330932
48734,Randalls!,1,48734,0.04212631844640724
48735,"understand,)",1,48735,0.04212718285972128
48736,"desire,)",1,48736,0.04212804727303532
48737,"""Father,",1,48737,0.04212891168634936
48738,authorities,1,48738,0.042129776099663396
48739,"shoulders.""",1,48739,0.042130640512977435
48740,Miss.,1,48740,0.042131504926291474
48741,"coney,",1,48741,0.04213236933960551
48742,patronize,1,48742,0.04213323375291956
48743,tenantry,1,48743,0.0421340981662336
48744,air!,1,48744,0.04213496257954764
48745,aged.,1,48745,0.042135826992861676
48746,tradition?,1,48746,0.042136691406175715
48747,security;,1,48747,0.042137555819489754
48748,indeed--Her,1,48748,0.04213842023280379
48749,Paltiel,1,48749,0.04213928464611783
48750,"presumed,",1,48750,0.04214014905943187
48751,disguiseth,1,48751,0.04214101347274591
48752,eyed;,1,48752,0.04214187788605995
48753,understanding--really,1,48753,0.042142742299373995
48754,dross.,1,48754,0.042143606712688034
48755,"window--""He",1,48755,0.04214447112600207
48756,thick.,1,48756,0.04214533553931611
48757,Martins.,1,48757,0.04214619995263015
48758,"Inn?""",1,48758,0.04214706436594419
48759,thinkest:,1,48759,0.04214792877925823
48760,"mood,",1,48760,0.04214879319257227
48761,sound!,1,48761,0.042149657605886306
48762,deliberation,1,48762,0.042150522019200345
48763,hurt?,1,48763,0.04215138643251439
48764,"meals,",1,48764,0.04215225084582843
48765,impeaching,1,48765,0.04215311525914247
48766,wish--my,1,48766,0.04215397967245651
48767,listed.,1,48767,0.04215484408577055
48768,"lustily,",1,48768,0.042155708499084586
48769,counsel?,1,48769,0.042156572912398625
48770,medicines;,1,48770,0.042157437325712664
48771,not--but,1,48771,0.0421583017390267
48772,inlaid,1,48772,0.04215916615234074
48773,"Gratifying,",1,48773,0.04216003056565478
48774,"years!""",1,48774,0.04216089497896883
48775,"Cobham,",1,48775,0.042161759392282866
48776,potter!,1,48776,0.042162623805596905
48777,inferred.,1,48777,0.042163488218910944
48778,Allow,1,48778,0.04216435263222498
48779,Crispus,1,48779,0.04216521704553902
48780,especially.,1,48780,0.04216608145885306
48781,delightfully!--How,1,48781,0.0421669458721671
48782,"Tabrimon,",1,48782,0.04216781028548114
48783,first--she,1,48783,0.04216867469879518
48784,pardonable,1,48784,0.042169539112109224
48785,spruce-beer.,1,48785,0.04217040352542326
48786,unspotted,1,48786,0.0421712679387373
48787,"pounds,)",1,48787,0.04217213235205134
48788,wish.--She,1,48788,0.04217299676536538
48789,believing.,1,48789,0.04217386117867942
48790,Jewish,1,48790,0.04217472559199346
48791,"square,",1,48791,0.042175590005307496
48792,Hananeel.,1,48792,0.042176454418621535
48793,was),1,48793,0.042177318831935574
48794,"Envyings,",1,48794,0.04217818324524961
48795,"south-east,",1,48795,0.04217904765856366
48796,"Jezoar,",1,48796,0.0421799120718777
48797,uncertainty--at,1,48797,0.04218077648519174
48798,Phinehas:,1,48798,0.042181640898505776
48799,contention:,1,48799,0.042182505311819815
48800,convocation.,1,48800,0.042183369725133854
48801,Loosed,1,48801,0.04218423413844789
48802,Fancying,1,48802,0.04218509855176193
48803,"Chaldaeans,",1,48803,0.04218596296507597
48804,"renowned,",1,48804,0.04218682737839001
48805,"connivance,",1,48805,0.042187691791704056
48806,remonstrance.,1,48806,0.042188556205018095
48807,Hoham,1,48807,0.042189420618332134
48808,Cry.,1,48808,0.04219028503164617
48809,scandalous,1,48809,0.04219114944496021
48810,quench:,1,48810,0.04219201385827425
48811,dandled,1,48811,0.04219287827158829
48812,sober:,1,48812,0.04219374268490233
48813,"Hizkiah,",1,48813,0.04219460709821637
48814,reticule,1,48814,0.04219547151153041
48815,"admirably,",1,48815,0.042196335924844446
48816,Abner's,1,48816,0.04219720033815849
48817,responsible,1,48817,0.04219806475147253
48818,robust,1,48818,0.04219892916478657
48819,one.--She,1,48819,0.04219979357810061
48820,harness,1,48820,0.04220065799141465
48821,Deep,1,48821,0.042201522404728686
48822,prosing--so,1,48822,0.042202386818042725
48823,Zalmunna:,1,48823,0.042203251231356764
48824,"satisfy.""",1,48824,0.0422041156446708
48825,discreet--,1,48825,0.04220498005798484
48826,Greatly,1,48826,0.04220584447129889
48827,"culture,",1,48827,0.04220670888461293
48828,"soothsayers,",1,48828,0.042207573297926966
48829,intervention,1,48829,0.042208437711241005
48830,"her.--""Mrs.",1,48830,0.042209302124555044
48831,Holy.,1,48831,0.04221016653786908
48832,"Jokdeam,",1,48832,0.04221103095118312
48833,disorderly,1,48833,0.04221189536449716
48834,chimneys,1,48834,0.0422127597778112
48835,communicate;,1,48835,0.04221362419112524
48836,come--so,1,48836,0.04221448860443928
48837,"year,)",1,48837,0.042215353017753324
48838,"""Hunters!""",1,48838,0.04221621743106736
48839,baptizeth,1,48839,0.0422170818443814
48840,Smith!--What,1,48840,0.04221794625769544
48841,"Gideoni,",1,48841,0.04221881067100948
48842,fellow-mourners,1,48842,0.04221967508432352
48843,Parvaim.,1,48843,0.04222053949763756
48844,"Jagur,",1,48844,0.042221403910951597
48845,saviour;,1,48845,0.042222268324265635
48846,cedar;,1,48846,0.042223132737579674
48847,"Many,",1,48847,0.04222399715089372
48848,workman.,1,48848,0.04222486156420776
48849,"select,",1,48849,0.0422257259775218
48850,_unreasonable_.,1,48850,0.04222659039083584
48851,immaterial.,1,48851,0.042227454804149876
48852,experiencing,1,48852,0.042228319217463915
48853,Matri,1,48853,0.042229183630777954
48854,piqued,1,48854,0.04223004804409199
48855,congregations,1,48855,0.04223091245740603
48856,dab-chick,1,48856,0.04223177687072007
48857,Shemuel,1,48857,0.04223264128403411
48858,passed.--Emma,1,48858,0.042233505697348156
48859,ended.],1,48859,0.042234370110662195
48860,"Nebushasban,",1,48860,0.042235234523976234
48861,flew.,1,48861,0.04223609893729027
48862,"`But,'",1,48862,0.04223696335060431
48863,medium.,1,48863,0.04223782776391835
48864,"ate,",1,48864,0.04223869217723239
48865,multiplied:,1,48865,0.04223955659054643
48866,corrupt:,1,48866,0.04224042100386047
48867,Huphamites.,1,48867,0.04224128541717451
48868,Pison:,1,48868,0.042242149830488546
48869,bounded,1,48869,0.04224301424380259
48870,voices:,1,48870,0.04224387865711663
48871,wildness,1,48871,0.04224474307043067
48872,stick.,1,48872,0.04224560748374471
48873,tow.,1,48873,0.04224647189705875
48874,"Praise,",1,48874,0.042247336310372786
48875,Elton.--This,1,48875,0.042248200723686825
48876,"reviving,",1,48876,0.042249065137000864
48877,compromise;,1,48877,0.0422499295503149
48878,"talkers,",1,48878,0.04225079396362894
48879,game;,1,48879,0.04225165837694299
48880,Ishmaiah,1,48880,0.04225252279025703
48881,remove;,1,48881,0.042253387203571066
48882,sterling,1,48882,0.042254251616885105
48883,threefold,1,48883,0.042255116030199144
48884,Mahalaleel:,1,48884,0.04225598044351318
48885,"causes,",1,48885,0.04225684485682722
48886,"Ammonitess,",1,48886,0.04225770927014126
48887,dirty;,1,48887,0.0422585736834553
48888,diversified,1,48888,0.04225943809676934
48889,frigate,1,48889,0.04226030251008338
48890,assist;,1,48890,0.042261166923397424
48891,Knightley!--never,1,48891,0.04226203133671146
48892,correspond,1,48892,0.0422628957500255
48893,spectacle,1,48893,0.04226376016333954
48894,forth--I,1,48894,0.04226462457665358
48895,screened,1,48895,0.04226548898996762
48896,counter,1,48896,0.04226635340328166
48897,Mazzaroth,1,48897,0.0422672178165957
48898,himself--how,1,48898,0.042268082229909736
48899,"Zeeb,",1,48899,0.042268946643223775
48900,Rome,1,48900,0.04226981105653782
48901,repeated--or,1,48901,0.04227067546985186
48902,hover,1,48902,0.0422715398831659
48903,disputer,1,48903,0.04227240429647994
48904,envy.,1,48904,0.042273268709793976
48905,reclaim,1,48905,0.042274133123108015
48906,"Hodaiah,",1,48906,0.042274997536422054
48907,"Bands,",1,48907,0.04227586194973609
48908,fainthearted,1,48908,0.04227672636305013
48909,proceedeth.,1,48909,0.04227759077636417
48910,murrain.,1,48910,0.04227845518967821
48911,society;,1,48911,0.042279319602992256
48912,drive;,1,48912,0.042280184016306295
48913,gorge.,1,48913,0.042281048429620334
48914,it--(Mrs.,1,48914,0.04228191284293437
48915,astonishment:,1,48915,0.04228277725624841
48916,liars,1,48916,0.04228364166956245
48917,life--did,1,48917,0.04228450608287649
48918,sympathy.,1,48918,0.04228537049619053
48919,relators.,1,48919,0.04228623490950457
48920,uncordial,1,48920,0.04228709932281861
48921,shoes:,1,48921,0.04228796373613265
48922,"alacrity--""She",1,48922,0.04228882814944669
48923,"Menahem,",1,48923,0.04228969256276073
48924,"resettled,",1,48924,0.04229055697607477
48925,chambers;,1,48925,0.04229142138938881
48926,thinner,1,48926,0.04229228580270285
48927,gore,1,48927,0.042293150216016887
48928,possesses.,1,48928,0.042294014629330925
48929,mourners,1,48929,0.042294879042644964
48930,`Uncle,1,48930,0.042295743455959
48931,topaz,1,48931,0.04229660786927304
48932,Gilboa:,1,48932,0.04229747228258709
48933,after:,1,48933,0.04229833669590113
48934,"Woodhouse""--he",1,48934,0.042299201109215166
48935,authority;,1,48935,0.042300065522529205
48936,"defraud,",1,48936,0.042300929935843244
48937,"particular.""",1,48937,0.04230179434915728
48938,Bethcar.,1,48938,0.04230265876247132
48939,reasons--,1,48939,0.04230352317578536
48940,inattentive,1,48940,0.0423043875890994
48941,"winefat,",1,48941,0.04230525200241344
48942,Shephatiah;,1,48942,0.042306116415727485
48943,Willoughby--but,1,48943,0.042306980829041524
48944,acquainted--they,1,48944,0.04230784524235556
48945,Galatia,1,48945,0.0423087096556696
48946,sapphires:,1,48946,0.04230957406898364
48947,"authority.""",1,48947,0.04231043848229768
48948,"post-office,",1,48948,0.04231130289561172
48949,"channel,",1,48949,0.04231216730892576
48950,emptied.,1,48950,0.0423130317222398
48951,"stinketh,",1,48951,0.042313896135553836
48952,gendered,1,48952,0.042314760548867875
48953,sawn,1,48953,0.04231562496218192
48954,claims:,1,48954,0.04231648937549596
48955,finger.,1,48955,0.04231735378881
48956,"Izehar,",1,48956,0.04231821820212404
48957,spears.,1,48957,0.042319082615438076
48958,_then_;--but,1,48958,0.042319947028752115
48959,morning--we,1,48959,0.042320811442066154
48960,transcribing,1,48960,0.04232167585538019
48961,"""much",1,48961,0.04232254026869423
48962,Jerimoth.,1,48962,0.04232340468200827
48963,sashes,1,48963,0.04232426909532232
48964,Bethany;,1,48964,0.042325133508636356
48965,sort--which,1,48965,0.042325997921950395
48966,watering-place,1,48966,0.042326862335264434
48967,"Kenan,",1,48967,0.04232772674857847
48968,"schoolfellow,",1,48968,0.04232859116189251
48969,"consciousness.""",1,48969,0.04232945557520655
48970,graves:,1,48970,0.04233031998852059
48971,irksome.,1,48971,0.04233118440183463
48972,chapmen,1,48972,0.04233204881514867
48973,spitefully,1,48973,0.04233291322846271
48974,daytime,1,48974,0.04233377764177675
48975,afterward:,1,48975,0.04233464205509079
48976,"Jaresiah,",1,48976,0.04233550646840483
48977,alone!--Such,1,48977,0.04233637088171887
48978,so.--Oh!,1,48978,0.04233723529503291
48979,madness.,1,48979,0.04233809970834695
48980,"peril,",1,48980,0.04233896412166099
48981,trumpets:),1,48981,0.042339828534975026
48982,baronetcy;,1,48982,0.042340692948289065
48983,"begged,",1,48983,0.042341557361603104
48984,electrified,1,48984,0.04234242177491715
48985,"tenacious,",1,48985,0.04234328618823119
48986,assist.,1,48986,0.04234415060154523
48987,"quivered,",1,48987,0.042345015014859266
48988,Harriet!--It,1,48988,0.042345879428173305
48989,"shrubbery.--There,",1,48989,0.042346743841487344
48990,"imagine,""",1,48990,0.04234760825480138
48991,certainly;,1,48991,0.04234847266811542
48992,waketh:,1,48992,0.04234933708142946
48993,potent,1,48993,0.0423502014947435
48994,"dawn,",1,48994,0.04235106590805754
48995,"implacable,",1,48995,0.042351930321371585
48996,magnificence,1,48996,0.042352794734685624
48997,heat:,1,48997,0.04235365914799966
48998,spun,1,48998,0.0423545235613137
48999,"founded,",1,48999,0.04235538797462774
49000,desireth;,1,49000,0.04235625238794178
49001,"Soldiers,",1,49001,0.04235711680125582
49002,intuitively,1,49002,0.04235798121456986
49003,thoughtless.,1,49003,0.0423588456278839
49004,begotten:,1,49004,0.042359710041197936
49005,proveth,1,49005,0.042360574454511975
49006,"Vicarage.--There,",1,49006,0.04236143886782602
49007,"comfort--and,",1,49007,0.04236230328114006
49008,liver.,1,49008,0.0423631676944541
49009,tranquility,1,49009,0.04236403210776814
49010,eye!--the,1,49010,0.042364896521082177
49011,"rot,",1,49011,0.042365760934396215
49012,Silas;,1,49012,0.042366625347710254
49013,priests'.,1,49013,0.04236748976102429
49014,psalm.,1,49014,0.04236835417433833
49015,"crave,",1,49015,0.04236921858765237
49016,axe.,1,49016,0.04237008300096642
49017,transaction,1,49017,0.042370947414280456
49018,"resolutely,",1,49018,0.042371811827594495
49019,twists:,1,49019,0.042372676240908534
49020,Sally,1,49020,0.04237354065422257
49021,Knightley',1,49021,0.04237440506753661
49022,purgeth,1,49022,0.04237526948085065
49023,safeguard.,1,49023,0.04237613389416469
49024,Lilly,1,49024,0.04237699830747873
49025,"`Woman,",1,49025,0.04237786272079277
49026,journey?,1,49026,0.04237872713410681
49027,"fellow,'",1,49027,0.04237959154742085
49028,humbleness,1,49028,0.04238045596073489
49029,probable:,1,49029,0.04238132037404893
49030,perhaps--I,1,49030,0.04238218478736297
49031,it.--Stop;,1,49031,0.04238304920067701
49032,address!,1,49032,0.04238391361399105
